0,0,0,0,0,0,0,-3.014983e-16,-5.004676
0,1.485,0,0,0,0,0,-3.014983e-16,-5.004676
1.32,1.485,0,0,0,0,0,-3.014983e-16,-5.004676
1.32,1.485,0,0,0,0,0,-3.014983e-16,-5.004676
1.32,1.485,0,0,0,0,0,-3.014983e-16,-5.004676
1.32,1.485,0,0,0,0,0,-3.014983e-16,-5.004676
1.32,1.485,0,0,0,0,0,-3.014983e-16,-5.004676
1.32,1.485,1.485,0,0,1.845,0,-3.014983e-16,-3.908228
1.32,1.485,1.485,0,0,1.845,0,-3.014983e-16,-3.908228
1.32,1.485,1.485,5,0,1.845,0,0,-15
1.32,1.485,1.485,5,0,1.845,0,0,-15
1.32,1.485,1.485,5,5,1.845,0,0,-15
1.32,1.485,1.485,5,5,1.845,0,0,-15
1.32,1.485,1.485,5,5,1.845,1.32,80.02811,-9.999254
1.32,1.485,1.485,5,5,1.845,1.32,80.02811,-9.999254
1.485,1.305,1.515,5,5,1.755,1.275,30.17277,-10.003
1.635,1.155,1.56,5,4.38,1.665,1.245,-21.30019,-10.00133
1.65,1.155,1.59,5,4.185,1.62,1.2,-36.78251,-10.00291
1.59,1.215,1.62,5,4.23,1.59,1.185,-36.82508,-9.999763
1.59,1.215,1.62,5,4.23,1.59,1.185,-36.82508,-9.999763
1.44,1.35,1.65,5,4.41,1.575,1.14,-35.55384,-10.00018
1.38,1.425,1.665,5,4.515,1.575,1.125,-34.15009,-10.0048
1.32,1.485,1.68,5,4.65,1.575,1.125,-30.8595,-9.999254
1.26,1.53,1.68,5,4.8,1.575,1.11,-18.02678,-10.84046
1.2,1.59,1.68,5,4.965,1.59,1.11,-7.585045,-11.53751
1.155,1.635,1.68,5,5,1.605,1.11,-3.947081,-11.60806
1.125,1.665,1.68,5,5,1.605,1.11,-1.257634,-11.60806
1.095,1.695,1.665,5,5,1.635,1.125,3.330787,-11.57151
1.065,1.725,1.665,5,5,1.65,1.125,6.27198,-11.51824
1.095,1.695,1.665,5,5,1.635,1.125,3.330787,-11.57151
1.14,1.65,1.665,5,5,1.62,1.125,-1.258709,-11.63579
1.17,1.62,1.68,5,5,1.605,1.11,-4.825734,-11.59849
1.125,1.665,1.68,5,5,1.62,1.11,-1.262513,-11.60509
1.095,1.695,1.665,5,5,1.635,1.125,3.330787,-11.57151
1.065,1.725,1.665,5,5,1.65,1.125,6.27198,-11.51824
1.11,1.68,1.665,5,5,1.635,1.125,1.7439,-11.60208
1.14,1.65,1.665,5,5,1.62,1.125,-1.258709,-11.63579
1.17,1.62,1.68,5,5,1.605,1.11,-4.825734,-11.59849
1.14,1.65,1.665,5,5,1.62,1.125,-1.258709,-11.63579
1.095,1.695,1.665,5,5,1.635,1.125,3.330787,-11.57151
1.065,1.725,1.665,5,5,1.635,1.14,6.752906,-11.52178
1.11,1.68,1.665,5,5,1.62,1.125,1.737135,-11.60509
1.11,1.68,1.665,5,5,1.62,1.125,1.737135,-11.60509
1.17,1.62,1.665,5,5,5,1.11,90,-11.99828
1.2,1.59,1.68,5,4.92,5,1.095,90,-11.99828
1.755,1.065,1.815,5,4.455,5,0.9899999,90,-11.99828
2.325,0.645,2.085,5,4.29,5,0.885,88.06253,-10.42879
2.94,0.315,2.49,3.795,4.41,5,0.75,81.46313,-6.678341
2.94,0.315,2.49,3.795,4.41,5,0.75,81.46313,-6.678341
3.015,0.315,2.67,3.615,4.35,5,0.735,81.46313,-6.678341
3.105,0.33,2.865,3.42,4.305,5,0.84,81.62003,-6.753118
3.18,0.36,3.075,3.225,4.26,5,0.975,81.97746,-6.916047
3.27,0.405,3.33,3.075,4.215,5,1.095,82.58019,-7.207165
3.345,0.45,3.6,2.97,4.2,5,1.215,83.30559,-7.564878
3.345,0.45,3.6,2.97,4.2,5,1.215,83.30559,-7.564878
3.585,0.615,4.32,2.76,4.245,5,1.395,87.10714,-9.775511
3.72,0.72,4.77,2.685,4.305,5,1.47,90,-11.99828
4.125,0.9,5,2.67,4.665,4.17,1.5,90,-11.99877
5,1.275,5,2.925,5,3.045,1.425,79.48913,-10.01082
5,2.205,1.5,3.465,5,2.475,1.38,80.0005,-10.00219
5,3.195,1.41,3.63,5,2.4,1.41,80.03909,-10.0001
5,4.53,1.35,3.885,5,2.325,1.44,80.01003,-10.00117
5,5,1.32,4.23,5,2.25,1.455,80.04294,-10.00156
5,5,1.305,4.695,5,2.175,1.455,80.00684,-10.02703
5,5,1.305,5,5,2.085,1.44,-3.24336e-17,-10.00296
5,5,1.32,5,5,1.995,1.425,-3.025264e-17,-10.00013
5,5,1.32,5,5,1.995,1.425,-3.025264e-17,-10.00013
5,5,1.32,5,5,1.995,1.425,-3.025264e-17,-10.00013
5,5,1.32,4.605,4.605,1.995,1.425,-1.51598e-16,-10.00707
4.845,4.53,1.305,4.32,4.32,1.995,1.44,5.546261e-16,-10.00756
2.475,2.34,1.305,4.05,4.05,1.995,1.44,-5.042828e-16,-10.00821
1.425,1.335,1.305,3.765,3.765,1.995,1.44,-4.335944e-17,-10.00382
1.425,1.335,1.305,3.495,3.495,2.01,1.44,5.411771e-16,-9.999878
1.425,1.32,1.305,3.21,3.21,2.01,1.44,-5.28436e-16,-10.00121
1.425,1.32,1.305,2.94,2.94,2.01,1.44,-3.059553e-17,-10.00058
1.425,1.32,1.305,2.655,2.655,2.01,1.44,-3.059553e-17,-10.00058
1.425,1.32,1.305,2.37,2.37,2.01,1.44,-3.059553e-17,-10.00058
1.425,1.32,1.305,2.085,2.085,2.01,1.44,-3.059553e-17,-10.00058
1.425,1.32,1.305,1.815,1.815,2.01,1.44,-3.059553e-17,-10.00058
1.425,1.32,1.305,1.545,1.545,2.01,1.44,-3.059553e-17,-10.00058
1.425,1.32,1.305,1.26,1.26,1.725,1.44,3.852208e-16,-10.00263
1.425,1.32,1.305,0.9899999,0.9899999,1.35,1.44,-3.726435e-16,-9.787144
1.425,1.32,1.305,0.705,0.705,0.96,1.44,-3.336874e-16,-6.458383
1.44,1.305,1.29,0.435,0.435,0.585,1.455,-3.130903e-16,-5.44217
