1.815,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.815,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.815,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.815,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.815,0.975,0,0,0,0,0,-3.014983e-16,-5.004676
1.815,0.975,0,0,5,0,0,0,-15
1.815,0.975,0,0,5,0,0,0,-15
1.815,0.975,0,0,5,0,1.815,79.99204,-10.00175
1.815,0.975,0.975,0,5,0,1.815,79.99204,-10.00175
1.815,0.975,0.975,0,5,0,1.815,79.99204,-10.00175
1.815,0.975,0.975,0,5,0,1.815,79.99204,-10.00175
1.815,0.975,0.975,5,5,0,1.815,79.99204,-10.00175
1.815,0.975,0.975,5,5,2.445,1.815,80.01688,-10.00045
1.815,0.975,0.975,5,5,2.445,1.815,80.01688,-10.00045
1.98,0.81,1.005,5,5,2.34,1.785,79.98541,-10.00554
2.145,0.66,1.065,5,5,2.22,1.74,65.08475,-10.00022
2.295,0.525,1.125,5,4.905,2.1,1.68,44.22758,-10.00347
2.34,0.48,1.185,5,4.56,2.025,1.635,41.55676,-10.00103
2.34,0.48,1.245,5,4.305,1.95,1.575,42.61775,-10.00222
2.34,0.495,1.32,5,4.08,1.875,1.515,42.50783,-10.00141
2.34,0.51,1.38,5,3.84,1.8,1.455,41.63103,-10.00223
2.34,0.525,1.47,5,3.615,1.71,1.395,31.98221,-10.0048
2.325,0.54,1.545,5,3.39,1.635,1.32,-23.09633,-10.00228
2.295,0.57,1.62,5,3.18,1.545,1.245,-36.93871,-10.00013
2.19,0.675,1.68,5,3.12,1.485,1.185,-55.90454,-10.00272
2.07,0.795,1.74,5,3.06,1.425,1.11,-65.23777,-10.00223
1.92,0.915,1.785,5,3.06,1.365,1.05,-74.64761,-10.0048
1.77,1.05,1.83,5,3.105,1.335,1.005,-80.00079,-10.00043
1.59,1.23,1.845,5,3.255,1.32,0.96,-80.01173,-10.00438
1.365,1.425,1.845,5,3.6,1.335,0.945,-79.97361,-10.00324
1.17,1.62,1.845,5,4.08,1.365,0.945,-80.00436,-10.00398
0.9899999,1.8,1.83,5,4.695,1.425,0.96,-80.00498,-10
0.825,1.98,1.8,5,5,1.515,0.9899999,-80.00498,-10
0.66,2.13,1.755,5,5,1.635,1.035,-7.101605,-10.00427
0.525,2.28,1.71,5,5,1.77,1.095,20.19146,-10.00011
0.54,2.265,1.665,5,5,1.86,1.155,24.27399,-10.00228
0.615,2.19,1.62,5,5,1.875,1.185,30.9286,-10.00266
0.69,2.115,1.59,5,5,1.905,1.215,41.28205,-10.00345
0.765,2.04,1.56,5,5,1.92,1.245,47.64199,-10.00385
0.84,1.95,1.53,5,5,1.935,1.26,52.15219,-10.0039
0.93,1.875,1.515,5,5,1.935,1.275,53.02029,-10.00211
1.005,1.785,1.5,5,5,1.905,1.29,48.44279,-10.11291
1.095,1.695,1.485,5,5,1.89,1.305,20.98512,-11.33741
1.155,1.635,1.485,5,5,1.86,1.305,13.33247,-11.34909
1.215,1.575,1.485,5,5,5,1.305,90,-11.99828
1.26,1.53,1.485,5,5,5,1.29,90,-11.99828
1.815,0.9899999,1.605,5,4.83,5,1.2,90,-11.99828
2.385,0.54,1.83,5,4.56,5,1.095,85.14948,-8.545848
3,0.18,2.19,4.17,4.665,5,0.975,80.41719,-6.207665
3,0.18,2.19,4.17,4.665,5,0.975,80.41719,-6.207665
3.06,0.18,2.34,3.99,4.59,5,0.9,80.41719,-6.207665
3.135,0.195,2.505,3.825,4.53,5,0.81,80.50507,-6.245372
3.195,0.21,2.67,3.63,4.47,5,0.75,80.59439,-6.284038
3.27,0.225,2.865,3.465,4.425,5,0.735,80.6864,-6.329617
3.33,0.255,3.06,3.3,4.38,5,0.87,80.9127,-6.42846
3.33,0.255,3.06,3.3,4.38,5,0.87,80.9127,-6.42846
3.465,0.36,3.54,3.045,4.32,5,1.11,81.97746,-6.916047
3.54,0.435,3.81,2.955,4.305,5,1.215,83.06332,-7.439818
3.63,0.51,4.14,2.85,4.32,5,1.305,84.45535,-8.170148
3.75,0.615,4.56,2.775,4.38,4.995,1.38,87.10714,-9.775511
3.945,0.75,5,2.715,4.515,4.47,1.44,90,-11.9974
4.38,0.96,5,2.715,4.965,3.78,1.47,90,-11.99582
5,1.44,5,3.03,5,2.865,1.41,80.04231,-9.99757
5,2.715,1.485,3.75,5,2.325,1.35,80.01557,-10.00571
5,3.96,1.41,3.99,5,2.25,1.38,79.97031,-10.00539
5,5,1.38,4.35,5,2.175,1.395,79.97014,-10.00996
5,5,1.365,4.83,5,2.1,1.395,79.27701,-9.973549
5,5,1.365,5,5,2.01,1.395,-3.059553e-17,-10.00058
5,5,1.38,5,5,1.935,1.365,4.361171e-16,-10.0039
5,5,1.365,5,5,1.935,1.38,4.361171e-16,-10.0039
5,5,1.365,5,5,1.935,1.38,4.361171e-16,-10.0039
5,5,1.365,4.77,4.77,1.935,1.38,3.347749e-16,-10.06262
5,5,1.365,4.5,4.5,1.95,1.38,5.67149e-16,-9.994936
3.765,3.825,1.365,4.215,4.215,1.95,1.38,-6.138133e-16,-10.0007
1.365,1.425,1.365,3.945,3.93,1.95,1.38,1.509529e-16,-10.00348
1.35,1.41,1.35,3.66,3.66,1.95,1.395,-6.828232e-16,-10.00434
1.365,1.395,1.35,3.375,3.375,1.95,1.395,-5.744733e-16,-10.00472
1.365,1.38,1.35,3.105,3.105,1.95,1.395,-2.96261e-17,-10.00059
1.365,1.38,1.35,2.82,2.82,1.965,1.395,4.445672e-16,-10.00052
1.365,1.38,1.35,2.55,2.55,1.965,1.395,4.445672e-16,-10.00052
1.365,1.38,1.35,2.265,2.265,1.965,1.395,4.445672e-16,-10.00052
1.365,1.38,1.35,1.995,1.995,1.965,1.395,4.445672e-16,-10.00052
1.365,1.38,1.335,1.71,1.71,1.965,1.41,4.445672e-16,-10.00052
1.38,1.365,1.335,1.44,1.425,1.95,1.41,4.403016e-16,-10.00222
1.38,1.365,1.335,1.155,1.155,1.575,1.41,-2.39397e-17,-10.00068
1.38,1.365,1.335,0.885,0.87,1.185,1.41,-3.534524e-16,-8.054194
1.38,1.365,1.335,0.6,0.6,0.81,1.41,-3.239867e-16,-5.949509
1.38,1.365,1.335,0.375,0.375,0.51,1.41,-3.099802e-16,-5.316804
