0,0,0,0,0,0,0,-3.014983e-16,-5.004676
0,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.02,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.02,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.02,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.02,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.02,1.785,0,0,0,0,0,-3.014983e-16,-5.004676
1.02,1.785,1.785,5,0,0,0,-79.98765,-10.00179
1.02,1.785,1.785,5,0,0,0,-79.98765,-10.00179
1.02,1.785,1.785,5,0,0,0,-79.98765,-10.00179
1.02,1.785,1.785,5,0,0,0,-79.98765,-10.00179
1.02,1.785,1.785,5,5,0,1.02,-32.27657,-10.34579
1.02,1.785,1.785,5,5,0,1.02,-32.27657,-10.34579
1.02,1.785,1.785,5,5,1.5,1.02,-32.27657,-10.34579
1.02,1.785,1.785,5,5,1.5,1.02,-32.27657,-10.34579
0.975,1.815,1.77,5,5,1.515,1.02,-29.65581,-10.00275
0.975,1.815,1.77,5,5,1.515,1.02,-29.65581,-10.00275
0.9,1.89,1.74,5,5,1.575,1.05,6.705584,-10.0048
0.87,1.92,1.725,5,5,1.605,1.065,17.52462,-10.00322
0.915,1.875,1.71,5,5,1.605,1.08,20.68684,-10.00176
0.96,1.83,1.71,5,5,1.605,1.08,17.47469,-10.00519
1.005,1.785,1.71,5,5,1.59,1.08,12.7995,-10.11291
1.035,1.755,1.71,5,5,1.59,1.08,7.132209,-10.75105
1.08,1.71,1.71,5,5,1.575,1.08,1.932391,-11.34003
1.11,1.68,1.725,5,5,1.56,1.065,-1.968282,-11.21266
1.14,1.65,1.725,5,4.89,1.53,1.065,-4.918797,-11.21266
1.095,1.695,1.725,5,5,1.545,1.065,-0.4687267,-11.21266
1.065,1.725,1.725,5,5,1.56,1.065,2.319249,-11.21266
1.035,1.755,1.725,5,5,1.575,1.065,5.776659,-10.75105
1.065,1.725,1.725,5,5,1.56,1.065,2.319249,-11.21266
1.095,1.695,1.725,5,4.98,1.545,1.065,-0.4687267,-11.21266
1.125,1.665,1.74,5,4.815,1.53,1.05,-4.880609,-11.01993
1.125,1.665,1.74,5,4.815,1.53,1.05,-4.880609,-11.01993
1.05,1.74,1.74,5,5,1.545,1.05,2.772939,-11.01993
1.02,1.77,1.725,5,5,1.56,1.065,8.053843,-10.44884
1.065,1.725,1.725,5,5,1.545,1.065,2.319249,-11.21266
1.095,1.695,1.74,5,5,1.53,1.05,-1.667325,-11.01993
1.125,1.665,1.74,5,5,1.515,1.05,-4.880609,-11.01993
1.08,1.71,1.74,5,5,1.53,1.05,-0.140151,-11.01993
1.05,1.74,1.74,5,5,1.545,1.05,2.772939,-11.01993
1.02,1.77,1.74,5,5,1.56,1.05,4.99828,-10.47067
1.05,1.74,1.74,5,5,1.545,1.05,2.772939,-11.01993
1.08,1.71,1.74,5,5,1.515,1.05,-0.140151,-11.01993
1.11,1.68,1.755,5,5,1.485,1.035,-8.271935,-10.75105
1.08,1.71,1.755,5,5,1.5,1.035,-7.532128,-10.75105
1.035,1.755,1.755,5,5,5,1.02,90,-11.99828
1.005,1.785,1.74,5,5,5,1.035,90,-11.99828
1.005,1.785,1.74,5,5,5,1.035,90,-11.99828
2.13,0.795,2.085,5,4.26,5,0.825,90,-11.99828
2.73,0.465,2.475,3.81,4.335,5,0.72,83.57704,-7.701705
2.73,0.465,2.475,3.81,4.335,5,0.72,83.57704,-7.701705
2.865,0.435,2.685,3.585,4.275,5,0.72,83.06332,-7.439818
2.865,0.435,2.685,3.585,4.275,5,0.72,83.06332,-7.439818
3.105,0.45,3.195,3.15,4.215,5,1.035,83.30559,-7.564878
3.105,0.45,3.195,3.15,4.215,5,1.035,83.30559,-7.564878
3.345,0.54,3.81,2.91,4.2,5,1.26,85.14948,-8.545848
3.465,0.615,4.185,2.805,4.23,5,1.35,87.10714,-9.775511
3.675,0.72,4.71,2.73,4.35,5,1.425,90,-11.99828
4.08,0.885,5,2.715,4.71,4.11,1.455,90,-11.99759
5,1.23,5,2.97,5,3.015,1.395,79.80423,-10.06047
5,2.16,1.545,3.525,5,2.415,1.335,80.03197,-9.998846
5,3.15,1.455,3.705,5,2.34,1.365,79.98899,-10.00574
5,4.47,1.395,3.96,5,2.28,1.395,79.98245,-10.0041
5,5,1.365,4.29,5,2.205,1.41,80.0099,-10.00537
5,5,1.35,4.77,5,2.115,1.41,79.78468,-10.06262
5,5,1.335,5,5,2.04,1.41,-3.130518e-17,-10.0015
5,5,1.335,5,5,2.04,1.41,-3.130518e-17,-10.0015
5,5,1.35,5,5,1.95,1.395,4.403016e-16,-10.00222
5,5,1.35,4.89,4.89,1.95,1.395,9.520035e-16,-9.96
5,5,1.35,4.605,4.605,1.965,1.395,-1.51598e-16,-10.00707
4.725,4.725,1.35,4.335,4.32,1.965,1.395,5.689199e-16,-10.00873
2.46,2.49,1.35,4.05,4.05,1.965,1.395,-5.042828e-16,-10.00821
1.365,1.395,1.35,3.78,3.78,1.965,1.395,-4.385757e-17,-10.00189
1.38,1.38,1.335,3.495,3.495,1.965,1.41,5.411771e-16,-9.999878
1.38,1.365,1.335,3.225,3.21,1.965,1.41,4.696888e-16,-10.00151
1.38,1.365,1.335,2.94,2.94,1.965,1.41,4.445672e-16,-10.00052
1.38,1.365,1.335,2.655,2.655,1.98,1.41,4.489162e-16,-9.999695
1.38,1.365,1.335,2.385,2.385,1.98,1.41,4.489162e-16,-9.999695
1.38,1.365,1.335,2.1,2.1,1.98,1.41,4.489162e-16,-9.999695
1.38,1.365,1.335,1.83,1.83,1.98,1.41,4.489162e-16,-9.999695
1.38,1.365,1.335,1.545,1.545,1.98,1.41,4.489162e-16,-9.999695
1.395,1.35,1.32,1.275,1.275,1.725,1.425,3.852208e-16,-10.00263
1.395,1.35,1.32,0.9899999,0.9899999,1.35,1.425,-3.726435e-16,-9.787144
1.395,1.35,1.32,0.72,0.705,0.975,1.425,-3.346896e-16,-6.54924
1.395,1.35,1.32,0.45,0.435,0.6,1.425,-3.137199e-16,-5.479956
