1.32,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.32,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.32,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.32,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.32,0,0,0,0,0,0,-3.014983e-16,-5.004676
1.32,0,1.485,5,0,0,0,-8.421894,-10.00114
1.32,0,1.485,5,0,0,0,-8.421894,-10.00114
1.32,0,1.485,5,0,0,0,-8.421894,-10.00114
1.32,1.485,1.485,5,0,0,0,-80.12798,-10.00669
1.32,1.485,1.485,5,0,0,0,-80.12798,-10.00669
1.32,1.485,1.485,5,5,0,0,-80.12798,-10.00669
1.32,1.485,1.485,5,5,0,1.32,-1.9546,-11.33199
1.32,1.485,1.485,5,5,1.845,1.32,-1.9546,-11.33199
1.275,1.515,1.47,5,5,1.845,1.32,2.048798,-11.26314
1.32,1.47,1.47,5,5,1.875,1.32,-2.172493,-11.26314
1.29,1.5,1.47,5,5,1.86,1.32,0.5900767,-11.26314
1.32,1.47,1.47,5,5,1.875,1.32,-2.172493,-11.26314
1.29,1.5,1.47,5,5,1.86,1.32,0.5900767,-11.26314
1.32,1.47,1.47,5,5,1.875,1.32,-2.172493,-11.26314
1.29,1.5,1.47,5,5,1.86,1.32,0.5900767,-11.26314
1.32,1.47,1.47,5,5,1.875,1.335,-1.548285,-11.20491
1.29,1.5,1.455,5,5,1.86,1.32,0.7889796,-11.12433
1.29,1.5,1.455,5,5,1.89,1.335,1.768544,-11.09867
1.35,1.44,1.47,5,5,1.875,1.32,-5.537973,-10.84764
1.38,1.41,1.47,5,5,1.845,1.32,-10.46866,-10.23159
1.35,1.44,1.47,5,5,1.83,1.32,-5.537973,-10.84764
1.32,1.47,1.47,5,5,1.845,1.32,-2.172493,-11.26314
1.29,1.5,1.47,5,5,1.86,1.32,0.5900767,-11.26314
1.29,1.5,1.47,5,5,1.875,1.32,0.5900767,-11.26314
1.29,1.5,1.47,5,5,1.875,1.32,0.5900767,-11.26314
1.32,1.47,1.47,5,5,1.86,1.32,-2.172493,-11.26314
1.335,1.455,1.485,5,5,1.83,1.305,-4.989454,-11.09867
1.305,1.485,1.485,5,5,1.83,1.305,-1.846842,-11.36039
1.275,1.515,1.47,5,5,1.845,1.305,1.075048,-11.28911
1.305,1.485,1.47,5,5,1.875,1.32,-0.8192138,-11.26314
1.275,1.515,1.47,5,5,1.86,1.32,2.048798,-11.26314
1.32,1.47,1.47,5,5,1.875,1.32,-2.172493,-11.26314
1.275,1.515,1.47,5,5,1.86,1.32,2.048798,-11.26314
1.32,1.47,1.47,5,5,1.86,1.32,-2.172493,-11.26314
1.35,1.44,1.47,5,5,1.845,1.32,-5.537973,-10.84764
1.32,1.47,1.47,5,5,1.83,1.32,-2.172493,-11.26314
1.32,1.47,1.47,5,5,5,1.305,90,-11.99828
1.845,0.96,1.575,5,5,5,1.305,90,-11.99828
2.415,0.51,1.815,5,4.68,5,1.215,84.45535,-8.170148
2.58,0.42,1.95,5,4.32,5,1.11,82.82631,-7.320435
2.745,0.345,2.13,5,4.32,5,1.035,81.78014,-6.832757
2.835,0.33,2.28,4.725,4.215,5,0.96,81.62003,-6.753118
2.925,0.315,2.445,3.555,4.14,5,0.93,81.46313,-6.678341
3,0.315,2.625,3.36,4.05,5,0.975,81.46313,-6.678341
3.09,0.33,2.82,3.165,3.99,5,1.14,81.62003,-6.753118
3.165,0.36,3.03,2.97,3.915,5,1.275,81.97746,-6.916047
3.255,0.39,3.285,2.79,3.855,5,1.395,82.36949,-7.106063
3.36,0.435,3.555,2.64,3.81,5,1.515,83.06332,-7.439818
3.48,0.495,3.9,2.535,3.78,5,1.605,84.16075,-8.003537
3.63,0.585,4.335,2.415,3.765,5,1.695,86.28078,-9.224782
3.945,0.705,5,2.355,3.81,5,1.755,90,-11.99828
5,0.93,5,2.49,3.99,5,1.785,90,-11.99828
5,1.59,5,2.865,5,3.84,1.695,90,-11.99719
5,3.36,1.215,3.705,5,3,1.62,79.89208,-10.04606
5,5,1.185,4.05,5,2.475,1.56,79.94375,-10.00821
5,5,1.17,4.545,5,2.385,1.575,80.07956,-9.999276
5,5,1.185,5,5,2.295,1.575,-3.927302e-17,-10.00339
5,5,1.2,5,5,2.205,1.56,-3.588272e-17,-9.999643
5,5,1.2,5,5,2.115,1.545,-3.323219e-17,-10.004
5,5,1.2,5,5,2.1,1.545,-3.282804e-17,-10.00347
5,5,1.215,5,5,2.1,1.545,-3.282804e-17,-10.00347
5,5,1.215,4.725,5,2.1,1.53,79.94048,-10.03806
5,4.875,1.215,4.455,4.47,2.1,1.53,-9.523597e-16,-10.00264
5,4.875,1.215,4.455,4.47,2.085,1.53,-9.523597e-16,-10.00264
1.575,1.2,1.23,3.9,4.17,2.085,1.53,-6.438742e-17,-9.998332
1.56,1.2,1.23,3.615,3.63,2.085,1.515,-1.298164e-15,-10.00346
1.56,1.185,1.23,3.345,3.345,2.085,1.515,4.989843e-16,-10.00404
1.56,1.185,1.23,3.06,3.075,2.07,1.515,-3.204853e-17,-10.00246
1.56,1.185,1.245,2.775,3.075,2.07,1.515,-3.204853e-17,-10.00246
1.56,1.185,1.245,2.505,2.52,2.07,1.5,-3.204853e-17,-10.00246
1.545,1.2,1.245,2.22,2.235,2.055,1.5,-3.167249e-17,-10.00198
1.545,1.2,1.245,1.95,1.965,2.055,1.5,-3.167249e-17,-10.00198
1.545,1.2,1.245,1.665,1.68,2.055,1.5,-3.167249e-17,-10.00198
1.545,1.2,1.26,1.395,1.395,2.055,1.5,-3.167249e-17,-10.00198
1.53,1.215,1.26,1.11,1.125,1.95,1.485,4.403016e-16,-10.00222
1.53,1.215,1.26,0.84,0.84,1.56,1.485,-2.377844e-17,-7.23964
1.53,1.215,1.26,0.555,0.57,1.17,1.485,-3.52017e-16,-5.609185
1.53,1.215,1.26,0.555,0.57,0.78,1.485,-1.534778e-15,-5.828836
1.53,1.215,1.275,0.195,0.21,0.285,1.47,-3.043131e-16,-5.09614
