0.915,0,0,0,0,0,0,-3.014983e-16,-5.004676
0.915,0,0,0,0,0,0,-3.014983e-16,-5.004676
0.915,0,0,0,0,0,0.915,-3.014983e-16,-5.004676
0.915,0,0,0,0,0,0.915,-3.014983e-16,-5.004676
0.915,0,0,0,0,0,0.915,-3.014983e-16,-5.004676
0.915,0,0,0,4.68,0,0.915,-3.014983e-16,-10.00114
0.915,0,0,0,4.68,1.38,0.915,-3.766011e-16,-10.00107
0.915,0,0,0,4.68,1.38,0.915,-3.766011e-16,-10.00107
0.915,1.875,0,0,4.68,1.38,0.915,0,-10.02261
0.915,1.875,0,0,4.68,1.38,0.915,0,-10.02261
0.915,1.875,0,0,4.68,1.38,0.915,0,-10.02261
0.915,1.875,1.875,0,4.68,1.38,0.915,0,-10.02261
0.915,1.875,1.875,5,4.68,1.38,0.915,-79.97966,-10.00176
0.915,1.875,1.875,5,4.68,1.38,0.915,-79.97966,-10.00176
0.75,2.04,1.845,5,5,1.47,0.945,-80.00436,-10.00398
0.6,2.205,1.8,5,5,1.575,0.9899999,-51.85627,-10
0.465,2.355,1.755,5,5,1.725,1.065,2.002723,-10.00211
0.45,2.37,1.695,4.965,5,1.83,1.11,18.53767,-10.00153
0.45,2.37,1.695,4.965,5,1.83,1.11,18.53767,-10.00153
0.6,2.22,1.62,4.965,5,1.905,1.185,29.40857,-10.00345
0.675,2.13,1.575,4.995,5,1.935,1.23,41.26468,-10.0039
0.75,2.055,1.545,5,5,1.95,1.26,49.91016,-10.00222
0.825,1.98,1.515,5,5,1.965,1.275,54.77544,-10.00052
0.915,1.89,1.5,5,5,1.965,1.305,58.22314,-10.00107
1.005,1.785,1.485,5,5,1.95,1.305,52.13018,-10.11291
1.095,1.695,1.47,5,5,1.935,1.32,22.91818,-11.26314
1.17,1.62,1.47,5,5,1.905,1.32,13.25108,-11.26314
1.215,1.575,1.47,5,5,1.905,1.32,8.01946,-11.26314
1.26,1.53,1.47,5,5,1.89,1.32,3.478089,-11.26314
1.305,1.485,1.47,5,5,1.875,1.32,-0.8192138,-11.26314
1.335,1.455,1.47,5,5,1.86,1.32,-3.7701,-11.09867
1.305,1.485,1.47,5,5,1.875,1.32,-0.8192138,-11.26314
1.275,1.515,1.455,5,5,1.89,1.335,3.340822,-11.09867
1.245,1.545,1.44,5,5,1.92,1.35,8.300906,-10.84764
1.29,1.5,1.44,5,5,1.905,1.35,4.044617,-10.84764
1.32,1.47,1.455,5,5,1.89,1.35,-0.5211292,-11.00929
1.35,1.44,1.455,5,5,1.875,1.335,-4.286941,-10.84764
1.32,1.47,1.455,5,5,1.89,1.335,-1.204708,-11.09867
1.29,1.5,1.44,5,5,1.905,1.35,4.044617,-10.84764
1.275,1.515,1.425,5,5,1.92,1.365,18.86718,-10.55682
1.305,1.485,1.425,5,5,1.905,1.365,18.08043,-10.55682
1.35,1.44,1.44,5,5,5,1.35,90,-11.99828
1.38,1.41,1.44,5,5,5,1.335,90,-11.99828
1.95,0.87,1.56,5,4.92,5,1.245,90,-11.99828
2.52,0.435,1.8,5,4.695,5,1.125,83.06332,-7.439818
2.52,0.435,1.8,5,4.695,5,1.125,83.06332,-7.439818
2.64,0.375,1.935,5,4.59,5,1.05,82.17274,-7.008453
2.76,0.315,2.085,4.86,4.5,5,0.975,81.46313,-6.678341
2.865,0.3,2.25,4.125,4.41,5,0.9,81.30636,-6.609457
2.94,0.285,2.4,3.795,4.35,5,0.825,81.15875,-6.545482
3.03,0.285,2.58,3.6,4.275,5,0.81,81.15875,-6.545482
3.105,0.3,2.76,3.42,4.215,5,0.9,81.30636,-6.609457
3.18,0.315,2.97,3.24,4.17,5,1.05,81.46313,-6.678341
3.255,0.36,3.195,3.045,4.125,5,1.17,81.97746,-6.916047
3.33,0.405,3.45,2.91,4.08,5,1.29,82.58019,-7.207165
3.42,0.465,3.735,2.805,4.065,5,1.38,83.57704,-7.701705
3.525,0.54,4.065,2.7,4.065,5,1.47,85.14948,-8.545848
3.675,0.63,4.5,2.61,4.125,5,1.545,87.55498,-10.08995
3.9,0.765,5,2.55,4.275,4.935,1.605,90,-11.99818
4.38,0.975,5,2.565,4.74,4.065,1.605,90,-11.99589
5,1.485,5,2.85,5,3.09,1.545,88.89603,-11.76528
5,2.76,1.35,3.51,5,2.505,1.47,79.98264,-10.00408
5,5,1.32,4.59,5,2.175,1.44,80.13885,-10.00485
5,5,1.305,5,5,2.085,1.44,-3.24336e-17,-10.00296
5,5,1.32,5,5,1.995,1.425,-3.025264e-17,-10.00013
5,5,1.32,5,5,2.01,1.425,-3.059553e-17,-10.00058
5,5,1.32,5,5,2.01,1.425,-3.059553e-17,-10.00058
5,5,1.305,5,5,2.01,1.44,-3.059553e-17,-10.00058
5,5,1.305,4.98,4.98,2.025,1.44,4.641943e-16,-10.00103
5,5,1.305,4.71,4.695,2.025,1.44,-2.290566e-16,-10.03213
5,5,1.29,4.425,4.425,2.04,1.455,9.614014e-17,-10.0172
2.94,3.525,1.29,4.155,4.14,2.04,1.455,-6.32091e-17,-9.997602
1.395,1.38,1.29,3.87,3.855,2.04,1.455,-4.710445e-17,-10.00064
1.395,1.365,1.29,3.585,3.585,2.055,1.455,-3.815869e-17,-10.0022
1.395,1.35,1.275,3.315,3.3,2.055,1.47,-1.080911e-15,-10.00338
1.41,1.335,1.275,3.03,3.03,2.055,1.47,-3.167249e-17,-10.00198
1.41,1.335,1.275,2.76,2.745,2.07,1.47,-3.204853e-17,-10.00246
1.41,1.335,1.26,2.475,2.475,2.07,1.485,-3.204853e-17,-10.00246
1.425,1.32,1.26,2.205,2.19,2.07,1.485,-3.204853e-17,-10.00246
1.425,1.32,1.26,1.92,1.92,2.085,1.485,-3.24336e-17,-10.00296
1.425,1.32,1.245,1.65,1.635,2.085,1.5,-3.24336e-17,-10.00296
1.44,1.305,1.245,1.365,1.365,1.83,1.5,-2.726092e-17,-10.00153
1.44,1.305,1.245,1.095,1.08,1.455,1.5,-3.868731e-16,-10.00223
1.44,1.305,1.245,0.81,0.795,1.08,1.5,-3.436436e-16,-7.245573
1.44,1.305,1.23,0.525,0.525,0.705,1.515,-3.181985e-16,-5.684389
1.455,1.29,1.23,0.33,0.315,0.435,1.515,-3.079165e-16,-5.24649
